period_month,ug_name,uol1_name,uol2_name,servicel1_id,servicel1_name,Nº fichas RFO,Nº SN2 con ficha RFO con status OK,Nº SN2 con dependencias Consumer,Nº SN2 del tipo Aplicación no Hijo,Número de features “deployed” válidas,Número de features “deployed”,Valor de cumplimiento de objetivos en Op Model,Servicios N2 con medición en el modelo objetivo del Op Model,Vulnerab. de alto riesgo por cada mil líneas de códgio,Vulnerab. de alto riesgo por cada mil líneas de códgio mes anterior,Variación de la evolución de vulnerabilidades,Nº  de vulnerabilidades “high”,Nº de Lineas de código ,Nº de vulnerabilidades “high” en el mes anterior,Líneas de código en el mes anterior,Fichas RFO con status OK,SN2 con Dependencias asignadas,Calidad de Features,Cumpliminto objetivo adopción del Op. Model, Evolución de vulnerabilidades,Peso - Fichas RFO con status OK,Peso - SN2 con Dependencias asignadas, Peso - Calidad de Features,Peso - Cumpliminto objetivo adopción del Op. Model,Peso -  Evolución de vulnerabilidades,Distribución pesos si no aplica indicador,% Adopción total,Está certificado? (>= 70%),Nivel de Certificación
may 25,PERÚ,SYSTEMS,CIB SYSTEMS,5729,CIB PRODUCTS,23,0,17,23,0,0,"11,5",14,"0,4646","0,5358","-13,2856",807,1.736.964,995,1.857.084,"0,00%","73,91%",-,"82,14%","0,00%","0,0000","0,0961",-,"0,2218","0,0000","0,8000",40%,0,Not certified
may 25,PERÚ,SYSTEMS,CORE CLIENTS,54,INTERBANK PAYMENTS,13,8,13,13,21,21,"5,5",8,"0,0000","0,0000","0,0000",0,1.036.005,0,1.033.743,"61,54%","100,00%","100,00%","68,75%","100,00%","0,0800","0,1300","0,2000","0,1856","0,2700","1,0000",87%,1,Level 2
may 25,PERÚ,SYSTEMS,CORE CLIENTS,376,PEOPLE,7,7,7,7,0,0,"3,0",4,"0,0000","0,0013","-100,0000",0,762.775,1,765.171,"100,00%","100,00%",-,"75,00%","100,00%","0,1300","0,1300",-,"0,2025","0,2700","0,8000",92%,1,Level 3
may 25,PERÚ,SYSTEMS,CORE CLIENTS,377,ACCOUNTS & DEPOSITS,6,6,6,6,18,18,"1,0",3,"0,0747","0,0748","-0,1379",91,1.217.682,91,1.216.003,"100,00%","100,00%","100,00%","33,33%","75,00%","0,1300","0,1300","0,2000","0,0900","0,2025","1,0000",75%,1,Level 1
may 25,PERÚ,SYSTEMS,CORPORATE,30,COMPLIANCE,11,11,11,11,6,6,"8,0",8,"0,0137","0,0930","-85,2952",11,803.971,113,1.214.465,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
may 25,PERÚ,SYSTEMS,CORPORATE,198,LEGAL,3,3,3,3,0,0,"1,0",3,"0,1496","0,2168","-30,9998",151,1.009.577,353,1.628.499,"100,00%","100,00%",-,"33,33%","100,00%","0,1300","0,1300",-,"0,0900","0,2700","0,8000",78%,1,Level 1
may 25,PERÚ,SYSTEMS,CORPORATE,199,ENGINEERING,11,11,11,11,0,0,"4,5",5,"0,0927","2,2180","-95,8189",16,172.533,622,280.433,"100,00%","100,00%",-,"90,00%","100,00%","0,1300","0,1300",-,"0,2430","0,2700","0,8000",97%,1,Level 3
may 25,PERÚ,SYSTEMS,CORPORATE,200,TALENT & CULTURE,13,13,12,12,0,0,"3,0",6,"0,0556","0,0516","7,6474",96,1.726.962,181,3.505.044,"100,00%","100,00%",-,"50,00%","25,00%","0,1300","0,1300",-,"0,1350","0,0675","0,8000",58%,0,Not certified
may 25,PERÚ,SYSTEMS,CROSS SYSTEMS,62,INSURANCE DISTRIBUTION,2,2,2,2,22,22,"0,0",1,"0,0000","0,0000","0,0000",0,1.541.622,0,1.461.331,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
may 25,PERÚ,SYSTEMS,CROSS SYSTEMS,5311,OTHER CROSS PRODUCTS,7,7,7,7,28,28,"1,5",5,"0,0023","0,0153","-85,2055",6,2.645.099,41,2.674.087,"100,00%","100,00%","100,00%","30,00%","100,00%","0,1300","0,1300","0,2000","0,0810","0,2700","1,0000",81%,1,Level 2
may 25,PERÚ,SYSTEMS,CROSS SYSTEMS,5360,COMMERCIAL SUPPORT,7,5,6,7,15,16,"3,5",6,"0,1744","0,1307","33,4112",392,2.247.279,338,2.585.115,"71,43%","85,71%","93,75%","58,33%","0,00%","0,0929","0,1114","0,1875","0,1575","0,0000","1,0000",55%,0,Not certified
may 25,PERÚ,SYSTEMS,ENTERPRISE,58,ENTERPRISE BANKING CANALES WEB & MOBILE,12,9,12,12,14,14,"5,5",9,"0,6188","0,6188","0,0076",3.324,5.371.266,3.324,5.371.676,"75,00%","100,00%","100,00%","61,11%","0,00%","0,0975","0,1300","0,2000","0,1650","0,0000","1,0000",59%,0,Not certified
may 25,PERÚ,SYSTEMS,ENTERPRISE,60,ENTERPRISE BRANCH,2,2,2,2,16,16,"0,0",1,"0,0772","0,0836","-7,6182",51,660.328,55,657.868,"100,00%","100,00%","100,00%","0,00%","75,00%","0,1300","0,1300","0,2000","0,0000","0,2025","1,0000",66%,0,Not certified
may 25,PERÚ,SYSTEMS,ENTERPRISE,329,OPEN BANKING,5,5,5,5,2,2,"1,0",2,"0,0000","0,0000","0,0000",0,2.324,0,2.450,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
may 25,PERÚ,SYSTEMS,FINANCE,80,FINANCE,16,16,16,16,17,18,"4,5",7,"0,0479","0,2166","-77,8755",136,2.837.730,683,3.153.017,"100,00%","100,00%","94,44%","64,29%","100,00%","0,1300","0,1300","0,1889","0,1736","0,2700","1,0000",89%,1,Level 2
may 25,PERÚ,SYSTEMS,FINANCE,378,ACCOUNTING,7,7,7,7,21,21,"5,0",7,"0,2617","0,2921","-10,3956",154,588.384,168,575.147,"100,00%","100,00%","100,00%","71,43%","0,00%","0,1300","0,1300","0,2000","0,1929","0,0000","1,0000",65%,0,Not certified
may 25,PERÚ,SYSTEMS,LOANS,53,CONSUMER FINANCE,5,1,4,4,11,11,"2,5",3,"0,0000","0,0000","0,0000",0,1.419.801,0,1.420.446,"20,00%","100,00%","100,00%","83,33%","100,00%","0,0260","0,1300","0,2000","0,2250","0,2700","1,0000",85%,1,Level 2
may 25,PERÚ,SYSTEMS,LOANS,55,LOANS,7,5,5,7,2,2,"2,0",2,"0,0000","0,0000","0,0000",0,25.191,0,5.290,"71,43%","71,43%","100,00%","100,00%","100,00%","0,0929","0,0929","0,2000","0,2700","0,2700","1,0000",93%,1,Level 3
may 25,PERÚ,SYSTEMS,LOANS,6190,LOANS OTHER PRODUCTS,14,0,14,14,8,8,"5,0",6,"0,4224","0,7189","-41,2485",635,1.503.405,1.236,1.719.254,"0,00%","100,00%","100,00%","83,33%","0,00%","0,0000","0,1300","0,2000","0,2250","0,0000","1,0000",56%,0,Not certified
may 25,PERÚ,SYSTEMS,PAYMENT METHODS,263,ADQUIRENCIA,2,0,2,2,14,14,"1,0",2,"0,0000","0,0000","0,0000",0,239.433,0,229.996,"0,00%","100,00%","100,00%","50,00%","100,00%","0,0000","0,1300","0,2000","0,1350","0,2700","1,0000",74%,1,Level 1
may 25,PERÚ,SYSTEMS,PAYMENT METHODS,264,OTHER PAYMENT PRODUCTS & SERVICES,4,2,4,4,8,8,"2,5",4,"0,0000","0,0000","0,0000",0,326.480,0,331.318,"50,00%","100,00%","100,00%","62,50%","100,00%","0,0650","0,1300","0,2000","0,1688","0,2700","1,0000",83%,1,Level 2
may 25,PERÚ,SYSTEMS,PAYMENT METHODS,265,ISSUING,4,3,2,4,10,10,"1,5",3,"0,0000","0,0000","0,0000",0,1.974.818,0,1.967.083,"75,00%","50,00%","100,00%","50,00%","100,00%","0,0975","0,0650","0,2000","0,1350","0,2700","1,0000",77%,1,Level 1
may 25,PERÚ,SYSTEMS,PAYMENT METHODS,7282,NEW PAYMENT RAILS,1,1,1,1,28,30,"0,0",1,"0,0000","0,0000","0,0000",0,247.795,0,247.045,"100,00%","100,00%","93,33%","0,00%","100,00%","0,1300","0,1300","0,1867","0,0000","0,2700","1,0000",72%,1,Level 1
may 25,PERÚ,SYSTEMS,RETAIL,94,CRM & DIGITAL MARKETING,2,2,2,2,1,1,"1,5",2,"0,0066","0,0066","0,0000",1,151.188,1,151.188,"100,00%","100,00%","100,00%","75,00%","50,00%","0,1300","0,1300","0,2000","0,2025","0,1350","1,0000",80%,1,Level 1
may 25,PERÚ,SYSTEMS,RETAIL,180,MOBILE CHANNELS,9,9,9,9,45,46,"2,0",4,"0,0000","0,0022","-100,0000",0,1.280.334,3,1.389.856,"100,00%","100,00%","97,83%","50,00%","100,00%","0,1300","0,1300","0,1957","0,1350","0,2700","1,0000",86%,1,Level 2
may 25,PERÚ,SYSTEMS,RETAIL,181,CONTACT CENTER,3,3,1,1,0,0,"1,5",3,"0,0371","0,0374","-0,7897",24,647.063,24,641.953,"100,00%","100,00%",-,"50,00%","75,00%","0,1300","0,1300",-,"0,1350","0,2025","0,8000",75%,1,Level 1
may 25,PERÚ,SYSTEMS,RETAIL,182,AGENTES CORRESPONSALES,3,3,3,3,0,0,"0,0",1,"1,0259","0,5652","81,4942",1.262,1.230.161,876,1.549.778,"100,00%","100,00%",-,"0,00%","0,00%","0,1300","0,1300",-,"0,0000","0,0000","0,8000",33%,0,Not certified
may 25,PERÚ,SYSTEMS,RETAIL,183,ATMS Y AUTOSERVICIOS,6,6,6,6,2,2,"2,0",3,"0,0000","0,0000","0,0000",0,1.605.180,0,1.597.571,"100,00%","100,00%","100,00%","66,67%","100,00%","0,1300","0,1300","0,2000","0,1800","0,2700","1,0000",91%,1,Level 3
may 25,PERÚ,SYSTEMS,RETAIL,184,BRANCHES & SALES ADVISORY,14,13,13,14,1,1,"5,0",8,"0,0902","0,0892","1,1222",75,831.211,74,829.332,"92,86%","92,86%","100,00%","62,50%","25,00%","0,1207","0,1207","0,2000","0,1688","0,0675","1,0000",68%,0,Not certified
may 25,PERÚ,SYSTEMS,RETAIL,185,WEB Y PORTALES,6,6,6,6,5,5,"2,0",4,"0,0089","0,0129","-31,0510",14,1.576.835,20,1.553.159,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
may 25,PERÚ,SYSTEMS,RISK,39,RISKS,20,14,6,20,12,12,"9,0",15,"0,2518","0,3455","-27,1011",885,3.514.242,1.756,5.083.162,"70,00%","30,00%","100,00%","60,00%","0,00%","0,0910","0,0390","0,2000","0,1620","0,0000","1,0000",49%,0,Not certified
may 25,PERÚ,SYSTEMS,RISK,393,COLLECTIONS,6,6,5,5,17,17,"3,0",5,"0,0000","0,0000","0,0000",0,222.740,0,217.934,"100,00%","100,00%","100,00%","60,00%","100,00%","0,1300","0,1300","0,2000","0,1620","0,2700","1,0000",89%,1,Level 2
may 25,PERÚ,SYSTEMS,SYSTEM OFFICE MIRST,6110,TESTING TOOLS,0,0,0,0,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,-,-,-,-,-,-,-,-,-,-,"0,0000",No tiene el mínimo para calcular indicadores,-,-
may 25,PERÚ,SYSTEMS,SYSTEM OFFICE MIRST,6136,DEVOPS - CI/CD,0,0,0,0,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,-,-,-,-,-,-,-,-,-,-,"0,0000",No tiene el mínimo para calcular indicadores,-,-
may 25,PERÚ,SYSTEMS,SYSTEM OFFICE MIRST,7150,Z PERU,0,0,0,0,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,-,-,-,-,-,-,-,-,-,-,"0,0000",No tiene el mínimo para calcular indicadores,-,-
may 25,RETAIL CLIENT SOLUTIONS,CROSS,CONTENT MANAGEMENT,288,CONTENT MANAGEMENT,7,7,7,7,1,1,"3,5",6,"0,0593","0,0161","267,3135",292,4.927.555,92,5.702.606,"100,00%","100,00%","100,00%","58,33%","0,00%","0,1300","0,1300","0,2000","0,1575","0,0000","1,0000",62%,0,Not certified
may 25,RETAIL CLIENT SOLUTIONS,CROSS,DATA & ANALYTICS,170,DATA & ANALYTICS,3,3,4,4,12,12,"2,0",5,"0,0059","0,0059","0,2093",1,168.141,1,168.493,"100,00%","100,00%","100,00%","40,00%","25,00%","0,1300","0,1300","0,2000","0,1080","0,0675","1,0000",64%,0,Not certified
may 25,RETAIL CLIENT SOLUTIONS,CROSS,DIGITAL ASSETS,6576,DIGITAL ASSETS,0,0,1,1,0,0,"2,0",2,"0,0000","0,0000","0,0000",0,195.636,0,189.152,-,"100,00%",-,"100,00%","100,00%",-,"0,1300",-,"0,2700","0,2700","0,6700",100%,1,Level 3
may 25,RETAIL CLIENT SOLUTIONS,CROSS,OPTIMIZATION & FUNNEL HEALTH,32,OPTIMIZATION & FUNNEL HEALTH,10,8,4,5,0,0,"5,0",7,"0,0075","0,0095","-21,5332",2,267.145,2,209.620,"80,00%","80,00%",-,"71,43%","100,00%","0,1040","0,1040",-,"0,1929","0,2700","0,8000",84%,1,Level 2
may 25,RETAIL CLIENT SOLUTIONS,CROSS,TRAFFIC GENERATION & MARKETING AUTOMATION,339,TRAFFIC GENERATION & MARKETING AUTOMATION,0,0,2,2,0,0,"2,0",3,"0,0000","0,0000","0,0000",0,39.321,0,39.321,-,"100,00%",-,"66,67%","100,00%",-,"0,1300",-,"0,1800","0,2700","0,6700",87%,1,Level 2
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,,7028,US GWA,3,0,0,3,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"0,00%","0,00%",-,-,-,"0,0000","0,0000",-,-,-,"0,2600",0%,0,Not certified
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,AM&GW,6250,AM&GW,1,1,1,1,3,3,"0,0",1,"0,0165","0,0165","0,0000",48,2.916.881,48,2.916.881,"100,00%","100,00%","100,00%","0,00%","50,00%","0,1300","0,1300","0,2000","0,0000","0,1350","1,0000",60%,0,Not certified
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - INFRA MULTICANAL,292,INFRAESTRUCTURA MULTICANAL - RETAIL,0,0,1,1,3,3,"1,0",1,"0,0000","0,0000","0,0000",0,995.648,0,984.049,-,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,2000","0,2700","0,2700","0,8700",100%,1,Level 3
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - MOBILE,287,PLATAFORMA RETAIL - MOBILE,4,2,8,10,83,96,"5,0",9,"0,0014","0,0012","14,7674",16,11.243.958,16,12.904.398,"50,00%","80,00%","86,46%","55,56%","100,00%","0,0650","0,1040","0,1729","0,1500","0,2700","1,0000",76%,1,Level 1
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - MOBILE,7721,SUSTAINABILITY - COMMERCIAL,0,0,1,1,6,7,"1,0",1,"0,0000","0,0000","0,0000",0,166.505,0,166.393,-,"100,00%","85,71%","100,00%","100,00%",-,"0,1300","0,1714","0,2700","0,2700","0,8700",97%,1,Level 3
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,439,GP2 - HORUS,1,1,1,1,0,0,"0,0",0,"0,0000","0,0000","0,0000",0,4.827,0,4.827,"100,00%","100,00%",-,-,"100,00%","0,1300","0,1300",-,-,"0,2700","0,5300",100%,1,Level 3
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,440,GP2 - TOHU,2,1,2,2,0,0,"0,0",2,"0,0000","0,0000","0,0000",0,32.961,0,29.887,"50,00%","100,00%",-,"0,00%","100,00%","0,0650","0,1300",-,"0,0000","0,2700","0,8000",58%,0,Not certified
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,441,GP2 - BCEA,1,1,1,1,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,-,-,"0,1300","0,1300",-,-,-,"0,2600",100%,1,Level 3
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,4964,PLATAFORMA ADQUIRENCIA,0,0,1,3,0,0,"3,0",3,"0,0000","0,0000","0,0000",0,163.924,0,155.638,-,"33,33%",-,"100,00%","100,00%",-,"0,0433",-,"0,2700","0,2700","0,6700",87%,1,Level 2
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL - PAYMENTS,7165,PLATAFORMA EMISION,0,0,1,2,0,0,"2,0",2,"0,0000","0,0000","0,0000",0,31.681,0,26.487,-,"50,00%",-,"100,00%","100,00%",-,"0,0650",-,"0,2700","0,2700","0,6700",90%,1,Level 3
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,RETAIL-PRESCRIPTION BUSINESS,53,CONSUMER FINANCE,0,0,1,3,0,0,"2,0",3,"0,0000","0,0000","0,0000",0,2.996,0,2.996,-,"33,33%",-,"66,67%","100,00%",-,"0,0433",-,"0,1800","0,2700","0,6700",74%,1,Level 1
may 25,RETAIL CLIENT SOLUTIONS,RETAIL,SMES,7434,SMES,0,0,1,2,16,16,"1,0",1,"0,0000","0,0000","0,0000",0,106.702,0,87.635,-,"50,00%","100,00%","100,00%","100,00%",-,"0,0650","0,2000","0,2700","0,2700","0,8700",93%,1,Level 3
may 25,URUGUAY,Engineering & Data,DE #ONE Datahub Uruguay,5685,Engineering & Data,1,1,1,1,0,0,"0,0",1,"0,0000","0,0000","0,0000",0,0,0,3.086,"100,00%","100,00%",-,"0,00%",-,"0,1300","0,1300",-,"0,0000",-,"0,5300",49%,0,Not certified
may 25,URUGUAY,SYSTEMS ENGINEERING,,224,CHANNELS,17,0,2,17,5,6,"4,0",12,"0,3577","0,3560","0,4905",3.024,8.453.581,3.104,8.719.779,"0,00%","11,76%","83,33%","33,33%","0,00%","0,0000","0,0153","0,1667","0,0900","0,0000","1,0000",27%,0,Not certified
may 25,URUGUAY,SYSTEMS ENGINEERING,,350,CROSS SYSTEMS,3,0,1,3,0,0,"2,0",3,"0,0000","0,0000","0,0000",0,14.641,0,14.641,"0,00%","33,33%",-,"66,67%","100,00%","0,0000","0,0433",-,"0,1800","0,2700","0,8000",62%,0,Not certified
may 25,URUGUAY,SYSTEMS ENGINEERING,,4801,CFE,11,1,0,11,0,0,"1,0",3,"0,0000","0,0000","0,0000",0,14.696,0,14.696,"9,09%","0,00%",-,"33,33%","100,00%","0,0118","0,0000",-,"0,0900","0,2700","0,8000",46%,0,Not certified
may 25,URUGUAY,SYSTEMS ENGINEERING,,5117,CORE BANKING,19,0,0,19,6,7,"5,0",8,"0,0000","0,0000","0,0000",0,1.132.270,0,951.568,"0,00%","0,00%","85,71%","62,50%","100,00%","0,0000","0,0000","0,1714","0,1688","0,2700","1,0000",61%,0,Not certified
may 25,VENEZUELA,SYSTEMS,BANKING SYSTEMS,61,ASSET MANAGEMENT,10,10,10,10,1,1,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,BANKING SYSTEMS,298,RISK,15,15,16,16,1,1,"10,0",10,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,BANKING SYSTEMS,299,BANKING CREDIT PRODUCTS,6,6,6,6,1,1,"1,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CHANNELS,153,BRANCH,6,6,6,6,2,2,"3,0",3,"0,0000","0,0000","0,0000",0,1.694.158,0,1.694.158,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CHANNELS,269,OTHER WEB & CC,18,15,14,15,2,2,"4,0",10,"0,0138","0,0139","-0,7841",44,3.179.198,44,3.154.271,"83,33%","93,33%","100,00%","40,00%","75,00%","0,1083","0,1213","0,2000","0,1080","0,2025","1,0000",74%,1,Level 1
may 25,VENEZUELA,SYSTEMS,CHANNELS,270,ENTERPRISE WEB & MOBILE,13,13,13,13,0,0,"3,0",4,"0,2012","0,2225","-9,6027",415,2.062.962,415,1.864.862,"100,00%","100,00%",-,"75,00%","0,00%","0,1300","0,1300",-,"0,2025","0,0000","0,8000",58%,0,Not certified
may 25,VENEZUELA,SYSTEMS,CHANNELS,271,RETAIL WEB & MOBILE,8,8,8,8,4,11,"1,0",2,"0,0610","0,0615","-0,8149",132,2.164.368,132,2.146.730,"100,00%","100,00%","36,36%","50,00%","75,00%","0,1300","0,1300","0,0727","0,1350","0,2025","1,0000",67%,0,Not certified
may 25,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,80,FINANCE,17,17,17,17,1,1,"0,0",1,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","0,00%",-,"0,1300","0,1300","0,2000","0,0000",-,"0,7300",63%,0,Not certified
may 25,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,200,TALENT & CULTURE,9,9,9,9,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,-,-,"0,1300","0,1300",-,-,-,"0,2600",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,290,COMPLIANCE & DATA,11,11,10,10,1,1,"2,0",3,"0,0000","0,0000","0,0000",0,1.593,0,464,"100,00%","100,00%","100,00%","66,67%","100,00%","0,1300","0,1300","0,2000","0,1800","0,2700","1,0000",91%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CORPORATE FUNCTIONS,291,INTRANET,7,7,7,7,4,4,"3,0",3,"0,0000","0,0000","0,0000",0,14.484.607,0,14.459.693,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CROSS SERVICES,54,INTERBANK PAYMENTS,8,8,8,8,0,0,"3,0",4,"0,0000","0,0000","0,0000",0,686.690,0,686.690,"100,00%","100,00%",-,"75,00%","100,00%","0,1300","0,1300",-,"0,2025","0,2700","0,8000",92%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CROSS SERVICES,169,ACCOUNTS,5,5,5,5,3,3,"1,5",2,"0,0000","0,0000","0,0000",0,10.414,0,2.716,"100,00%","100,00%","100,00%","75,00%","100,00%","0,1300","0,1300","0,2000","0,2025","0,2700","1,0000",93%,1,Level 3
may 25,VENEZUELA,SYSTEMS,CROSS SERVICES,350,CROSS SYSTEMS,13,13,13,13,3,3,"6,0",6,"0,0000","0,0000","0,0000",0,126,0,126,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,PAYMENT,201,ISSUING(EMISOR/AUTORIZADOR),4,4,4,4,1,1,"1,0",2,"0,0000","0,0000","0,0000",0,15.915,0,4.667,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
may 25,VENEZUELA,SYSTEMS,PAYMENT,202,MERCHANTS ACQUIARING,4,4,4,4,0,0,"2,0",2,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,"100,00%",-,"0,1300","0,1300",-,"0,2700",-,"0,5300",100%,1,Level 3
may 25,VENEZUELA,SYSTEMS,PAYMENT,203,OTHERS PAYMENTS,6,6,6,6,5,5,"4,0",4,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","100,00%",-,"0,1300","0,1300","0,2000","0,2700",-,"0,7300",100%,1,Level 3
jun 25,ARGENTINA,INGENIERÍA & DATA,ALPHA ARCHITECTURE,3572,ALPHA,1,1,1,1,67,71,"1,0",1,"0,0000","0,0000","0,0000",0,59.381,0,28.857,"100,00%","100,00%","94,37%","100,00%","100,00%","0,1300","0,1300","0,1887","0,2700","0,2700","1,0000",99%,1,Level 3
jun 25,ARGENTINA,INGENIERÍA & DATA,DATAHUB ARGENTINA,4343,DATIO-AR RIESGOS Y FINANZAS,1,1,1,1,43,47,"1,0",1,"0,0000","0,0000","0,0000",0,26.056,0,1.120,"100,00%","100,00%","91,49%","100,00%","100,00%","0,1300","0,1300","0,1830","0,2700","0,2700","1,0000",98%,1,Level 3
jun 25,ARGENTINA,INGENIERÍA & DATA,DATAHUB ARGENTINA,4344,DATIO-AR MODELOS LOCALES,1,1,1,1,26,26,"1,0",1,"0,0000","0,0000","0,0000",0,35.829,0,17.405,"100,00%","100,00%","100,00%","100,00%","100,00%","0,1300","0,1300","0,2000","0,2700","0,2700","1,0000",100%,1,Level 3
jun 25,ARGENTINA,INGENIERÍA & DATA,DATAHUB ARGENTINA,4345,DATIO-AR MODELOS GLOBALES,1,1,1,1,126,134,"1,0",1,"0,0000","0,0000","0,0000",0,55.972,0,4.478,"100,00%","100,00%","94,03%","100,00%","100,00%","0,1300","0,1300","0,1881","0,2700","0,2700","1,0000",99%,1,Level 3
jun 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,416,PA02 MERCHANTS-ACQUIRING / COMERCIOS-ADQUIRENCIA,4,4,4,4,16,16,"3,0",4,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%","100,00%","75,00%",-,"0,1300","0,1300","0,2000","0,2025",-,"0,7300",91%,1,Level 3
jun 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4851,PA04 BBVA ADQUIRENTE - CICLO DE VIDA COMERCIOS,3,3,3,3,18,18,"0,5",1,"0,0000","0,0000","0,0000",0,32.376,0,31.688,"100,00%","100,00%","100,00%","50,00%","100,00%","0,1300","0,1300","0,2000","0,1350","0,2700","1,0000",87%,1,Level 2
jun 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,4853,PA03 PSP - MERCURIO,1,1,1,1,1,1,"0,0",1,"0,0000","0,0000","0,0000",0,34.694,0,32.950,"100,00%","100,00%","100,00%","0,00%","100,00%","0,1300","0,1300","0,2000","0,0000","0,2700","1,0000",73%,1,Level 1
jun 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,5297,PA05 BBVA ADQUIRENTE - TRANSACCIONALIDAD,0,0,0,0,4,4,"1,0",2,"0,0000","0,0000","0,0000",0,9.030,0,8.742,-,-,"100,00%","50,00%","100,00%",-,-,"0,2000","0,1350","0,2700","0,7400",82%,1,Level 2
jun 25,ARGENTINA,SYSTEMS ENGINEERING,ADQUIRENCIA,7836,PA06 BBVA ADQUIRENTE - ULTIMA MILLA,0,0,0,0,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,-,-,-,-,-,-,-,-,-,-,"0,0000",No tiene el mínimo para calcular indicadores,-,-
jun 25,ARGENTINA,SYSTEMS ENGINEERING,CANALES EMPRESAS,379,AR02 ENTERPRISE WEB CORE,2,2,2,2,0,0,"0,0",0,"-99,0000","-99,0000","0,0000",0,0,0,0,"100,00%","100,00%",-,-,-,"0,1300","0,1300",-,-,-,"0,2600",100%,1,Level 3
